id	intConsecutivo	dtmh323setuptime	dtmh323connecttime	dtmh323disconnecttime	intIdFecha	intCodigoFecha	strNASIdentifier	intAcctSessionTime	intClientIPAddress	intNASIPAddress	strAcctTerminateCause	strCallingStationId	strCalledStationId	strAcmeFlowTypeaudioF	strAcmeFlowInRealmaudioF	intAcmeCallingPacketsaudio	intAcmeCallingRTPPacketsLostaudio	intAcmeCallingRTPAvgJitterAudio	intAcmeCallingRTPMaxJitteraudio	intSASCallingFactorRAudio	intSASCalledFactorRAudio	strAcmeSessionIngressRealm	strAcmeSessionEgressRealm	strAcmeSessionProtocolType	intAcmeCalledPacketsaudio	intAcmeCalledRTPPacketsLostaudio	intAcmeCalledRTPAvgJitterAudio	intAcmeCalledRTPMaxJitteraudio	strAcmeFirmwareVersion	intAcmeCallingPacketsvideo	intAcmeCallingRTPPacketsLostvideo	intAcmeCallingRTPAvgJittervideo	intAcmeCallingRTPMaxJittervideo	intAcmeCalledPacketsvideo	intAcmeCalledRTPPacketsLostvideo	intAcmeCalledRTPAvgJittervideo	intAcmeCalledRTPMaxJittervideo	intSASCallingFactorRRTpAudio	intModalidad	intCodigoGeografia	Count_intAcmeCallingRTPAvgJitterAudio	Count_intSASCallingFactorRaudio	Count_intSASCalledFactorRaudio	Count_intAcmeCalledRTPAvgJitterAudio	Count_intAcmeCallingRTPAvgJittervideo	Count_intAcmeCalledRTPAvgJittervideo	Count_intSASCallingFactorRRTPaudio	strAcctSessionId	intIdSAScallingdomain	intIdSAScalleddomain	intIdAcmeSipEstado	intIdSASIngressRemoteAddrIP	intIdSASEgressLocalAddrIP	intCodigoGeografia	strCodigoCiudad	strNombreCiudad	strCodigoDeptoEstado	strNombreDeptoEstado	strCodigoPais	strNombrePais	strNombreRegion	strTipo	strCiudadCapital	dtmFechaInicioVig	dtmFechaFinVig	dtmFechaModificacion	strEstado
1	711375582	2015-10-01 19:37:47.000	2015-10-01 19:37:47.000	2015-10-01 19:39:17.000	20151001	2457297	sbcmde02	90	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	4515	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	4190	0	3	3108	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	i7jcgbtukhupvg7pik6j2jii76pvpbku@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711375913	2015-10-01 19:38:01.000	2015-10-01 19:38:13.000	2015-10-01 19:39:20.000	20151001	2457297	sbcmde03	67	0	0	User-Request	56424440	56431966	PCMU	core-oser	3315	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	3315	0	1	23	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	dv2gk7kt8jihi67h88ukcgibc8b2vubh@SoftX3000	709	9	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711376325	2015-10-01 19:37:08.000	2015-10-01 19:37:08.000	2015-10-01 19:39:24.000	20151001	2457297	sbcmde02	136	0	0	User-Request	56424722	56424312	PCMU	core-lucia-1687	6837	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	6578	0	5	3868	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	k7p6u6tchg2ci2ttjhv88pjc7kbtgb8h@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711377573	2015-10-01 19:34:36.000	2015-10-01 19:34:36.000	2015-10-01 19:39:38.000	20151001	2457297	sbcmde02	302	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	15150	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	14753	0	1	3883	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	7vuhcidpidubi2pi6hgbvjibupjcgdu2@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711379890	2015-10-01 19:38:28.000	2015-10-01 19:38:28.000	2015-10-01 19:40:04.000	20151001	2457297	sbcmde02	96	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	4809	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	4581	0	2	2998	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	jjdkipkicv2pu6v226pjt2vtitkph8jg@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711383855	2015-10-01 19:34:54.000	2015-10-01 19:34:56.000	2015-10-01 19:40:49.000	20151001	2457297	sbcbog01	353	0	0	User-Request	56424100	56431514	PCMA	core-telmex-local	17652	0	0	20	93,23619843	93,23619843	core-telmex-local	access-telmex-local	SIP	17732	0	0	4	SCX6.3.7 MR-3 GA (Build 210)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	gddtbbdgpdvui72jvvckhggdcc8ttbid@SoftX3000	709	9	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711346486	2015-10-01 19:32:40.000	2015-10-01 19:32:40.000	2015-10-01 19:34:05.000	20151001	2457297	sbcmde02	85	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	4240	0	0	20	92,38950348	92,68560028	core-lucia-1687	acc-lucia-1687	SIP	3919	0	3	3096	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	7pct7g287djjvdt7ttpukdgg8duivhjg@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711347566	2015-10-01 19:31:33.000	2015-10-01 19:31:34.000	2015-10-01 19:34:17.000	20151001	2457297	sbcmde02	163	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	8184	0	0	21	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	7629	0	3	3102	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	ggivkk87jpkckphc8h2ugb6vb8tt27gc@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711349245	2015-10-01 19:31:23.000	2015-10-01 19:31:31.000	2015-10-01 19:34:34.000	20151001	2457297	sbcmde03	183	0	0	User-Request	56451507	56431550	PCMU	core-oser	9123	0	0	3	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	9122	0	0	15	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	uj2upkbv2pijcjhgb2628ubbgbkgt2dj@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711349254	2015-10-01 19:31:33.000	2015-10-01 19:31:33.000	2015-10-01 19:34:34.000	20151001	2457297	sbcmde02	181	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	9057	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	5109	0	1	1143	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	di7p8kh2btb7gpiu2dtjg2t286tbvb6b@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711350144	2015-10-01 19:29:34.000	2015-10-01 19:29:34.000	2015-10-01 19:34:43.000	20151001	2457297	sbcmde02	309	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	15484	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	15301	0	0	3003	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	i286cubjgv6jgh8id6c88jkbtjugjhgd@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711355005	2015-10-01 19:28:23.000	2015-10-01 19:28:23.000	2015-10-01 19:35:30.000	20151001	2457297	sbcmde02	427	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	21342	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	20936	0	1	3102	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	j28jpkkb2kv6idcgt28v6hcpvb68tdvi@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711357110	2015-10-01 19:34:44.000	2015-10-01 19:34:44.000	2015-10-01 19:35:50.000	20151001	2457297	sbcmde02	66	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	3328	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	3231	1	1	1429	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	6jh6ch2ddjdgtg22btkd6pubb6dht6dd@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711358922	2015-10-01 19:35:46.000	2015-10-01 19:35:46.000	2015-10-01 19:36:09.000	20151001	2457297	sbcmde02	23	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	1155	0	0	0	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	1154	0	0	18	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	8bugp7v6k7ddc2hhgg7tcdjdii76juj8@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711359123	2015-10-01 19:35:17.000	2015-10-01 19:35:17.000	2015-10-01 19:36:12.000	20151001	2457297	sbcmde02	55	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	2744	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	2398	0	5	3090	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	ck8it2vjv8iitchuuhtbcgt2i8cpki8b@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711360225	2015-10-01 19:35:06.000	2015-10-01 19:35:06.000	2015-10-01 19:36:23.000	20151001	2457297	sbcmde02	77	0	0	User-Request	56424722	56424312	PCMU	core-lucia-1687	3880	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	3676	0	2	3118	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	62gh7vvkvgk8u7t678ubvpguhjt7jujt@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711361494	2015-10-01 19:34:13.000	2015-10-01 19:34:22.000	2015-10-01 19:36:37.000	20151001	2457297	sbcmde03	135	0	0	User-Request	56451941	56431946	PCMU	core-oser	6713	2	0	20	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	6703	0	0	19	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	92,58270264	1	10839	0	1	1	0	0	0	1	8gj28uh2dh6hv8ucicdgjgtdiu7pdb7d@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711363535	2015-10-01 19:36:06.000	2015-10-01 19:36:06.000	2015-10-01 19:36:59.000	20151001	2457297	sbcmde02	53	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	2681	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	2598	0	1	1163	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	7jjj768tuhjk88pgpv7gbppij87g6buk@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711366143	2015-10-01 19:36:28.000	2015-10-01 19:36:28.000	2015-10-01 19:37:28.000	20151001	2457297	sbcmde02	60	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	3220	0	2	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	2668	0	4	3105	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	1	1	1	1	0	0	1	j8btgit8uijdggu6hu87dv6ktu8h77gd@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711387091	2015-10-01 19:41:25.000	2015-10-01 19:41:25.000	2015-10-01 19:41:25.000	20151001	2457297	sbcbog01	0	0	0	User-Error	56424100	56431514	PCMA	core-telmex-local	0	0	0	0	0	0	core-telmex-local	access-telmex-local	SIP	0	0	0	0	SCX6.3.7 MR-3 GA (Build 210)	0	0	0	0	0	0	0	0	0	1	10839	0	0	0	0	0	0	0	hgb827c77pjvju8tc22p6udig87tpppu@SoftX3000	709	9	487	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711387349	2015-10-01 19:34:28.000	2015-10-01 19:34:29.000	2015-10-01 19:41:28.000	20151001	2457297	sbcmde02	419	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	21006	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	20636	0	0	3114	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	hj6btuu86k7hj6pgvdhk282ih282pg2h@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711388171	2015-10-01 19:40:11.000	2015-10-01 19:40:11.000	2015-10-01 19:41:37.000	20151001	2457297	sbcmde02	86	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	4338	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	4008	0	3	3116	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	6ujtppdhv66ukh2hhbkhhg7pdj7ik7h8@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711389099	2015-10-01 19:41:48.000	2015-10-01 19:41:48.000	2015-10-01 19:41:48.000	20151001	2457297	sbcbog01	0	0	0	User-Error	56424100	56431514	PCMA	core-telmex-local	0	0	0	0	0	0	core-telmex-local	access-telmex-local	SIP	0	0	0	0	SCX6.3.7 MR-3 GA (Build 210)	0	0	0	0	0	0	0	0	0	1	10839	0	0	0	0	0	0	0	jbcdpuh87thh67thttgk8i6i8hpvb8bi@SoftX3000	709	9	487	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711389136	2015-10-01 19:40:20.000	2015-10-01 19:40:20.000	2015-10-01 19:41:49.000	20151001	2457297	sbcmde02	89	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	4469	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	4125	0	3	3107	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	ggktjtghbdp7th6277kki7ij7d67dkjp@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711389337	2015-10-01 19:40:32.000	2015-10-01 19:40:32.000	2015-10-01 19:41:51.000	20151001	2457297	sbcmde02	79	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	4006	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	3644	0	3	3107	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	hbjddccjg62hpd8i8gk7dudgkd6ttj6p@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711391753	2015-10-01 19:38:07.000	2015-10-01 19:38:07.000	2015-10-01 19:42:20.000	20151001	2457297	sbcmde02	253	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	12651	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	12432	0	0	3003	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	t2jpvvcdgd8i8ji6kc7kt888pvj8cv6t@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711394632	2015-10-01 19:42:00.000	2015-10-01 19:42:02.000	2015-10-01 19:42:55.000	20151001	2457297	sbcbog01	53	0	0	User-Request	56424100	56431514	PCMA	core-telmex-local	2643	0	0	20	93,23619843	93,23619843	core-telmex-local	access-telmex-local	SIP	2720	0	0	3	SCX6.3.7 MR-3 GA (Build 210)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	upvviv8t68u8jhvthctccuhickj67ch2@SoftX3000	709	9	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711396280	2015-10-01 19:37:26.000	2015-10-01 19:37:44.000	2015-10-01 19:43:14.000	20151001	2457297	sbcmde03	330	0	0	User-Request	56457912	56431066	PCMU	core-oser	16450	0	0	3	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	16449	0	0	23	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	8juv6g62h7iuppki82gg72v7btkbcjpj@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710640735	2015-10-01 18:37:21.000	2015-10-01 18:37:21.000	2015-10-01 18:37:21.000	20151001	2457297	sbcmde03	0	0	0	User-Error	23801969	23802596			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10181	0	0	0	0	0	0	0	k66cg6kvdtkgiciubjh86ku277ph8tc2@SoftX3000	428	99	486	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711816582	2015-10-01 20:56:40.000	2015-10-01 20:56:49.000	2015-10-01 20:59:05.000	20151001	2457297	sbcmde02	136	0	0	User-Request	23828210	23828215	PCMA	core-inveprim-0015	6801	0	0	2	61,49140167	70,0428009	core-inveprim-0015	acc-inveprim-0015	SIP	6816	1	0	2	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	jiv28vd8tdjjcp7kku8udjukchdjbhch@SoftX3000	709	25	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710310773	2015-10-01 17:13:07.000	2015-10-01 17:13:32.000	2015-10-01 17:14:06.000	20151001	2457297	sbcmde03	34	0	0	User-Request	23803709	23816698	PCMU	core-oser	1390	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	1445	0	0	3	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	tdtkvbd8hh7g8v6ibij2t27vtv7hb66j@SoftX3000	428	99	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710331979	2015-10-01 17:18:00.000	2015-10-01 17:18:16.000	2015-10-01 17:18:39.000	20151001	2457297	sbcmde03	23	0	0	User-Request	23827363	23816634	PCMA	core-oser	1173	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	1188	0	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	bj7ci6uk6utdv8uuukh2v62kthjb87uc@SoftX3000	709	9	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710348112	2015-10-01 17:22:07.000	2015-10-01 17:22:07.000	2015-10-01 17:22:07.000	20151001	2457297	sbcmde03	0	0	0	User-Error	23803844	23809395			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10181	0	0	0	0	0	0	0	hhgdbv2dp8j76h6vg2d27c878ciucpi6@SoftX3000	428	99	487	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710352334	2015-10-01 17:23:04.000	2015-10-01 17:23:04.000	2015-10-01 17:23:04.000	20151001	2457297	sbcmde03	0	0	0	User-Error	23803844	23809395			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10181	0	0	0	0	0	0	0	gcu68gp8jgiujppgi2pjjt6cv2u6pi6p@SoftX3000	428	99	487	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710410971	2015-10-01 17:37:12.000	2015-10-01 17:37:12.000	2015-10-01 17:37:12.000	20151001	2457297	sbcmde03	0	0	0	User-Error	23801969	23802596			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10181	0	0	0	0	0	0	0	27bhkkt2kd7ti6v6cdicut6tjcjhvjd8@SoftX3000	428	99	487	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710423702	2015-10-01 17:40:23.000	2015-10-01 17:40:23.000	2015-10-01 17:40:23.000	20151001	2457297	sbcmde03	0	0	0	User-Error	23801969	23802596			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10181	0	0	0	0	0	0	0	guhhd2uvjkp66v8tjdhg7btbkv2cbgh2@SoftX3000	428	99	487	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	711120185	2015-10-02 02:18:16.000	2015-10-02 02:18:24.000	2015-10-02 02:20:55.000	20151002	2457298	sbcmde03	151	0	0	User-Request	23829486	23809010	PCMU	core-oser	7461	0	0	20	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	7361	140	0	20	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	vvtuju6gt7hvd8igvtkutgj7ukc2pj62@SoftX3000	428	99	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
